date,state,cases_import,cases_new,cases_recovered
2020-03-08,Sarawak,0,0,0.0
2020-03-08,Selangor,0,6,1.0
2020-03-08,Terengganu,0,0,0.0
2020-03-08,Kuala Lumpur,0,0,0.0
2020-03-08,Labuan,0,0,0.0
2020-03-08,Putrajaya,0,0,0.0
2020-03-09,Johor,0,0,0.0
2020-03-09,Kedah,0,0,0.0
2020-03-09,Kelantan,0,0,0.0
2020-03-09,Melaka,0,0,0.0
2020-03-09,Negeri Sembilan,1,1,0.0
2020-03-09,Pahang,0,0,0.0
2020-03-09,Perak,0,0,0.0
2020-03-09,Perlis,0,0,0.0
2020-03-09,Penang,0,0,0.0
2020-03-09,Sabah,0,0,0.0
2020-03-09,Sarawak,0,0,0.0
2020-03-09,Selangor,1,11,1.0
2020-03-09,Terengganu,0,0,0.0
2020-03-09,Kuala Lumpur,0,6,0.0
2020-03-09,Labuan,0,0,0.0
2020-03-09,Putrajaya,0,0,0.0
2020-03-10,Johor,0,0,0.0
2020-03-10,Kedah,0,0,0.0
2020-03-10,Kelantan,0,0,0.0
2020-03-10,Melaka,0,0,0.0
2020-03-10,Negeri Sembilan,0,1,0.0
2020-03-10,Pahang,0,0,0.0
2020-03-10,Perak,0,0,0.0
2020-03-10,Perlis,0,0,0.0
2020-03-10,Penang,0,1,0.0
2020-03-10,Sabah,0,0,0.0
2020-03-10,Sarawak,0,0,0.0
2020-03-10,Selangor,0,10,0.0
2020-03-10,Terengganu,0,0,0.0
2020-03-10,Kuala Lumpur,0,0,0.0
2020-03-10,Labuan,0,0,0.0
2020-03-10,Putrajaya,0,0,0.0
2020-03-11,Johor,0,3,0.0
2020-03-11,Kedah,0,0,0.0
2020-03-11,Kelantan,0,0,0.0
2020-03-11,Melaka,1,1,0.0
2020-03-11,Negeri Sembilan,1,2,0.0
2020-03-11,Pahang,0,1,0.0
2020-03-11,Perak,0,0,0.0
2020-03-11,Perlis,0,0,0.0
2020-03-11,Penang,0,0,0.0
2020-03-11,Sabah,0,0,0.0
2020-03-11,Sarawak,0,0,0.0
2020-03-11,Selangor,0,9,1.0
2020-03-11,Terengganu,0,0,0.0
2020-03-11,Kuala Lumpur,1,4,0.0
2020-03-11,Labuan,0,0,0.0
2020-03-11,Putrajaya,0,0,0.0
2020-03-12,Johor,0,1,0.0
2020-03-12,Kedah,0,0,0.0
2020-03-12,Kelantan,0,0,0.0
2020-03-12,Melaka,0,0,0.0
2020-03-12,Negeri Sembilan,0,2,0.0
2020-03-12,Pahang,0,0,0.0
2020-03-12,Perak,0,0,0.0
2020-03-12,Perlis,0,0,0.0
2020-03-12,Penang,0,0,0.0
2020-03-12,Sabah,0,1,0.0
2020-03-12,Sarawak,0,0,0.0
2020-03-12,Selangor,0,3,4.0
2020-03-12,Terengganu,0,0,0.0
2020-03-12,Kuala Lumpur,1,2,2.0
2020-03-12,Labuan,0,0,0.0
2020-03-12,Putrajaya,0,0,0.0
2020-03-13,Johor,1,4,0.0
2020-03-13,Kedah,0,2,0.0
2020-03-13,Kelantan,0,3,0.0
2020-03-13,Melaka,0,0,0.0
2020-03-13,Negeri Sembilan,0,1,0.0
2020-03-13,Pahang,0,1,0.0
2020-03-13,Perak,0,2,0.0
2020-03-13,Perlis,0,1,0.0
2020-03-13,Penang,0,5,0.0
2020-03-13,Sabah,0,14,0.0
2020-03-13,Sarawak,0,0,0.0
2020-03-13,Selangor,0,1,0.0
2020-03-13,Terengganu,0,0,0.0
2020-03-13,Kuala Lumpur,0,3,0.0
2020-03-13,Labuan,0,2,0.0
2020-03-13,Putrajaya,0,0,0.0
2020-03-14,Johor,0,2,0.0
2020-03-14,Kedah,0,0,0.0
2020-03-14,Kelantan,0,0,0.0
2020-03-14,Melaka,0,5,0.0
2020-03-14,Negeri Sembilan,0,8,0.0
2020-03-14,Pahang,0,0,0.0
2020-03-14,Perak,0,0,0.0
2020-03-14,Perlis,1,1,0.0
2020-03-14,Penang,0,0,0.0
2020-03-14,Sabah,0,11,0.0
2020-03-14,Sarawak,0,6,0.0
2020-03-14,Selangor,0,6,3.0
2020-03-14,Terengganu,0,0,0.0
2020-03-14,Kuala Lumpur,0,2,0.0
2020-03-14,Labuan,0,0,0.0
2020-03-14,Putrajaya,0,0,1.0
2020-03-15,Johor,1,23,0.0
2020-03-15,Kedah,0,16,0.0
2020-03-15,Kelantan,0,3,0.0
2020-03-15,Melaka,0,7,0.0
2020-03-15,Negeri Sembilan,0,11,0.0
2020-03-15,Pahang,0,7,0.0
2020-03-15,Perak,0,10,0.0
2020-03-15,Perlis,0,4,0.0
2020-03-15,Penang,0,6,0.0
2020-03-15,Sabah,0,23,0.0
2020-03-15,Sarawak,0,14,0.0
2020-03-15,Selangor,0,18,4.0
2020-03-15,Terengganu,0,0,0.0
2020-03-15,Kuala Lumpur,1,45,1.0
2020-03-15,Labuan,0,2,0.0
2020-03-15,Putrajaya,0,1,0.0
2020-03-16,Johor,1,7,0.0
2020-03-16,Kedah,0,6,0.0
2020-03-16,Kelantan,0,12,0.0
2020-03-16,Melaka,0,1,0.0
2020-03-16,Negeri Sembilan,1,13,0.0
2020-03-16,Pahang,0,10,0.0
2020-03-16,Perak,0,6,0.0
2020-03-16,Perlis,0,3,0.0
2020-03-16,Penang,0,5,0.0
2020-03-16,Sabah,0,8,0.0
2020-03-16,Sarawak,0,0,0.0
2020-03-16,Selangor,4,24,0.0
2020-03-16,Terengganu,0,4,0.0
2020-03-16,Kuala Lumpur,0,23,0.0
2020-03-16,Labuan,0,0,0.0
2020-03-16,Putrajaya,0,3,0.0
2020-03-17,Johor,0,25,0.0
2020-03-17,Kedah,0,2,0.0
2020-03-17,Kelantan,0,6,0.0
2020-03-17,Melaka,0,3,0.0
2020-03-17,Negeri Sembilan,0,3,0.0
2020-03-17,Pahang,0,2,0.0
2020-03-17,Perak,0,6,0.0
2020-03-17,Perlis,0,0,0.0
2020-03-17,Penang,0,9,0.0
2020-03-17,Sabah,0,25,0.0
2020-03-17,Sarawak,0,8,0.0
2020-03-17,Selangor,2,20,7.0
2020-03-17,Terengganu,0,3,0.0
2020-03-17,Kuala Lumpur,1,8,0.0
2020-03-17,Labuan,0,0,0.0
2020-03-17,Putrajaya,0,0,0.0
2020-03-18,Johor,0,13,0.0
2020-03-18,Kedah,0,6,0.0
2020-03-18,Kelantan,0,6,0.0
2020-03-18,Melaka,0,1,0.0
2020-03-18,Negeri Sembilan,0,2,1.0
2020-03-18,Pahang,1,11,0.0
2020-03-18,Perak,0,7,0.0
2020-03-18,Perlis,0,0,0.0
2020-03-18,Penang,0,4,0.0
2020-03-18,Sabah,1,21,0.0
2020-03-18,Sarawak,0,20,0.0
2020-03-18,Selangor,4,15,5.0
2020-03-18,Terengganu,0,3,0.0
2020-03-18,Kuala Lumpur,2,6,5.0
2020-03-18,Labuan,0,1,0.0
2020-03-18,Putrajaya,0,1,0.0
2020-03-19,Johor,0,13,0.0
2020-03-19,Kedah,0,4,0.0
2020-03-19,Kelantan,0,13,0.0
2020-03-19,Melaka,0,2,0.0
2020-03-19,Negeri Sembilan,0,11,0.0
2020-03-19,Pahang,0,0,0.0
2020-03-19,Perak,0,5,0.0
2020-03-19,Perlis,1,1,0.0
2020-03-19,Penang,0,0,0.0
2020-03-19,Sabah,0,9,0.0
2020-03-19,Sarawak,0,2,0.0
2020-03-19,Selangor,4,41,12.0
2020-03-19,Terengganu,0,2,0.0
2020-03-19,Kuala Lumpur,0,7,3.0
2020-03-19,Labuan,0,0,0.0
2020-03-19,Putrajaya,0,0,0.0
2020-03-20,Johor,0,13,1.0
2020-03-20,Kedah,0,1,0.0
2020-03-20,Kelantan,0,8,0.0
2020-03-20,Melaka,0,3,0.0
2020-03-20,Negeri Sembilan,0,9,0.0
2020-03-20,Pahang,0,4,0.0
2020-03-20,Perak,1,10,0.0
2020-03-20,Perlis,0,0,0.0
2020-03-20,Penang,0,5,0.0
2020-03-20,Sabah,0,7,0.0
2020-03-20,Sarawak,1,7,0.0
2020-03-20,Selangor,3,38,8.0
2020-03-20,Terengganu,0,7,0.0
2020-03-20,Kuala Lumpur,1,18,3.0
2020-03-20,Labuan,0,0,0.0
2020-03-20,Putrajaya,0,0,0.0
2020-03-21,Johor,1,16,0.0
2020-03-21,Kedah,0,6,0.0
2020-03-21,Kelantan,0,10,0.0
2020-03-21,Melaka,0,0,0.0
2020-03-21,Negeri Sembilan,1,6,0.0
2020-03-21,Pahang,0,0,0.0
2020-03-21,Perak,0,10,0.0
2020-03-21,Perlis,0,0,0.0
2020-03-21,Penang,0,13,0.0
2020-03-21,Sabah,1,18,0.0
2020-03-21,Sarawak,0,10,0.0
2020-03-21,Selangor,5,27,14.0
2020-03-21,Terengganu,0,7,0.0
2020-03-21,Kuala Lumpur,3,28,13.0
2020-03-21,Labuan,0,0,0.0
2020-03-21,Putrajaya,0,2,0.0
2020-03-22,Johor,4,16,0.0
2020-03-22,Kedah,1,5,2.0
2020-03-22,Kelantan,0,2,0.0
2020-03-22,Melaka,0,1,0.0
2020-03-22,Negeri Sembilan,2,6,1.0
2020-03-22,Pahang,0,3,2.0
2020-03-22,Perak,0,11,0.0
2020-03-22,Perlis,0,0,0.0
2020-03-22,Penang,0,8,0.0
2020-03-22,Sabah,1,22,0.0
2020-03-22,Sarawak,0,8,0.0
2020-03-22,Selangor,5,16,13.0
2020-03-22,Terengganu,0,5,0.0
2020-03-22,Kuala Lumpur,7,18,6.0
2020-03-22,Labuan,0,0,0.0
2020-03-22,Putrajaya,1,2,1.0
2020-03-23,Johor,0,14,0.0
2020-03-23,Kedah,0,7,0.0
2020-03-23,Kelantan,0,8,0.0
2020-03-23,Melaka,0,2,0.0
2020-03-23,Negeri Sembilan,12,16,0.0
2020-03-23,Pahang,1,16,1.0
2020-03-23,Perak,1,15,0.0
2020-03-23,Perlis,0,0,0.0
2020-03-23,Penang,0,8,0.0
2020-03-23,Sabah,0,11,0.0
2020-03-23,Sarawak,0,2,0.0
2020-03-23,Selangor,10,46,14.0
2020-03-23,Terengganu,0,6,0.0
2020-03-23,Kuala Lumpur,5,59,5.0
2020-03-23,Labuan,0,0,0.0
2020-03-23,Putrajaya,0,2,0.0
2020-03-24,Johor,0,4,0.0
2020-03-24,Kedah,0,5,0.0
2020-03-24,Kelantan,0,7,0.0
2020-03-24,Melaka,1,6,0.0
2020-03-24,Negeri Sembilan,7,14,0.0
2020-03-24,Pahang,0,1,0.0
2020-03-24,Perak,0,17,1.0
2020-03-24,Perlis,0,0,0.0
2020-03-24,Penang,0,2,0.0
2020-03-24,Sabah,1,1,0.0
2020-03-24,Sarawak,1,5,0.0
2020-03-24,Selangor,2,27,17.0
2020-03-24,Terengganu,0,0,0.0
2020-03-24,Kuala Lumpur,6,15,5.0
2020-03-24,Labuan,0,0,0.0
2020-03-24,Putrajaya,1,2,1.0
2020-03-25,Johor,1,34,0.0
2020-03-25,Kedah,3,6,0.0
2020-03-25,Kelantan,2,6,0.0
2020-03-25,Melaka,1,2,0.0
2020-03-25,Negeri Sembilan,4,14,0.0
2020-03-25,Pahang,5,8,1.0
2020-03-25,Perak,8,30,0.0
2020-03-25,Perlis,1,1,0.0
2020-03-25,Penang,1,1,0.0
2020-03-25,Sabah,0,0,0.0
2020-03-25,Sarawak,0,2,0.0
2020-03-25,Selangor,4,53,6.0
2020-03-25,Terengganu,0,0,0.0
2020-03-25,Kuala Lumpur,5,14,7.0
2020-03-25,Labuan,0,0,0.0
2020-03-25,Putrajaya,0,1,2.0
2020-03-26,Johor,5,44,7.0
2020-03-26,Kedah,1,3,0.0
2020-03-26,Kelantan,2,11,0.0
2020-03-26,Melaka,0,0,0.0
2020-03-26,Negeri Sembilan,4,9,0.0
2020-03-26,Pahang,0,2,1.0
2020-03-26,Perak,5,22,0.0
2020-03-26,Perlis,0,0,0.0
2020-03-26,Penang,1,4,0.0
2020-03-26,Sabah,0,2,0.0
2020-03-26,Sarawak,1,10,0.0
2020-03-26,Selangor,4,77,5.0
2020-03-26,Terengganu,0,1,0.0
2020-03-26,Kuala Lumpur,4,48,3.0
2020-03-26,Labuan,0,0,0.0
2020-03-26,Putrajaya,0,2,0.0
2020-03-27,Johor,2,20,2.0
2020-03-27,Kedah,0,1,1.0
2020-03-27,Kelantan,0,4,0.0
2020-03-27,Melaka,0,0,0.0
2020-03-27,Negeri Sembilan,1,6,10.0
2020-03-27,Pahang,1,5,0.0
2020-03-27,Perak,0,7,0.0
2020-03-27,Perlis,0,0,0.0
2020-03-27,Penang,3,6,0.0
2020-03-27,Sabah,0,10,0.0
2020-03-27,Sarawak,0,15,0.0
2020-03-27,Selangor,9,36,24.0
2020-03-27,Terengganu,0,2,0.0
2020-03-27,Kuala Lumpur,3,16,7.0
2020-03-27,Labuan,0,0,0.0
2020-03-27,Putrajaya,0,2,0.0
2020-03-28,Johor,3,26,13.0
2020-03-28,Kedah,1,1,6.0
2020-03-28,Kelantan,1,10,0.0
2020-03-28,Melaka,0,9,0.0
2020-03-28,Negeri Sembilan,1,15,5.0
2020-03-28,Pahang,0,14,2.0
2020-03-28,Perak,1,6,1.0
2020-03-28,Perlis,0,0,0.0
2020-03-28,Penang,3,6,0.0
2020-03-28,Sabah,1,15,3.0
2020-03-28,Sarawak,0,8,2.0
2020-03-28,Selangor,8,34,17.0
2020-03-28,Terengganu,0,4,0.0
2020-03-28,Kuala Lumpur,3,6,12.0
2020-03-28,Labuan,0,5,0.0
2020-03-28,Putrajaya,0,0,0.0
2020-03-29,Johor,5,24,1.0
2020-03-29,Kedah,0,1,4.0
2020-03-29,Kelantan,2,15,0.0
2020-03-29,Melaka,0,2,0.0
2020-03-29,Negeri Sembilan,1,9,9.0
2020-03-29,Pahang,1,12,0.0
2020-03-29,Perak,0,11,0.0
2020-03-29,Perlis,0,0,2.0
2020-03-29,Penang,1,1,0.0
2020-03-29,Sabah,0,0,0.0
2020-03-29,Sarawak,0,11,5.0
2020-03-29,Selangor,3,33,34.0
2020-03-29,Terengganu,0,2,0.0
2020-03-29,Kuala Lumpur,4,27,13.0
2020-03-29,Labuan,0,0,0.0
2020-03-29,Putrajaya,0,2,0.0
2020-03-30,Johor,1,22,8.0
2020-03-30,Kedah,0,2,0.0
2020-03-30,Kelantan,0,4,1.0
2020-03-30,Melaka,1,7,0.0
2020-03-30,Negeri Sembilan,1,10,9.0
2020-03-30,Pahang,1,3,12.0
2020-03-30,Perak,0,8,1.0
2020-03-30,Perlis,0,1,0.0
2020-03-30,Penang,0,1,0.0
2020-03-30,Sabah,2,4,8.0
2020-03-30,Sarawak,0,6,1.0
2020-03-30,Selangor,6,59,34.0
2020-03-30,Terengganu,0,0,0.0
2020-03-30,Kuala Lumpur,3,26,15.0
2020-03-30,Labuan,0,0,1.0
2020-03-30,Putrajaya,1,3,0.0
2020-03-31,Johor,2,16,4.0
2020-03-31,Kedah,0,0,6.0
2020-03-31,Kelantan,0,4,0.0
2020-03-31,Melaka,0,1,0.0
2020-03-31,Negeri Sembilan,1,9,13.0
2020-03-31,Pahang,0,4,0.0
2020-03-31,Perak,0,5,0.0
2020-03-31,Perlis,0,1,6.0
2020-03-31,Penang,0,6,0.0
2020-03-31,Sabah,1,5,0.0
2020-03-31,Sarawak,1,21,0.0
2020-03-31,Selangor,4,33,23.0
2020-03-31,Terengganu,0,0,0.0
2020-03-31,Kuala Lumpur,8,33,6.0
2020-03-31,Labuan,0,0,0.0
2020-03-31,Putrajaya,0,2,0.0
2020-04-01,Johor,3,20,10.0
2020-04-01,Kedah,1,2,0.0
2020-04-01,Kelantan,0,3,0.0
2020-04-01,Melaka,0,7,0.0
2020-04-01,Negeri Sembilan,0,8,6.0
2020-04-01,Pahang,1,10,1.0
2020-04-01,Perak,1,5,13.0
2020-04-01,Perlis,0,0,0.0
2020-04-01,Penang,0,2,0.0
2020-04-01,Sabah,0,3,1.0
2020-04-01,Sarawak,2,32,0.0
2020-04-01,Selangor,2,22,46.0
2020-04-01,Terengganu,0,3,0.0
2020-04-01,Kuala Lumpur,5,25,31.0
2020-04-01,Labuan,0,0,0.0
2020-04-01,Putrajaya,0,0,0.0
2020-04-02,Johor,1,27,31.0
2020-04-02,Kedah,0,1,3.0
2020-04-02,Kelantan,1,3,9.0
2020-04-02,Melaka,3,7,0.0
2020-04-02,Negeri Sembilan,6,17,3.0
2020-04-02,Pahang,0,3,0.0
2020-04-02,Perak,1,6,20.0
2020-04-02,Perlis,0,0,0.0
2020-04-02,Penang,1,2,0.0
2020-04-02,Sabah,0,1,0.0
2020-04-02,Sarawak,2,23,7.0
2020-04-02,Selangor,14,70,35.0
2020-04-02,Terengganu,0,2,0.0
2020-04-02,Kuala Lumpur,6,39,13.0
2020-04-02,Labuan,0,0,0.0
2020-04-02,Putrajaya,1,7,1.0
2020-04-03,Johor,3,22,0.0
2020-04-03,Kedah,0,1,0.0
2020-04-03,Kelantan,0,0,7.0
2020-04-03,Melaka,0,2,0.0
2020-04-03,Negeri Sembilan,1,4,0.0
2020-04-03,Pahang,1,13,2.0
2020-04-03,Perak,0,5,3.0
2020-04-03,Perlis,0,0,0.0
2020-04-03,Penang,0,0,0.0
2020-04-03,Sabah,1,5,0.0
2020-04-03,Sarawak,0,28,0.0
2020-04-03,Selangor,10,63,36.0
2020-04-03,Terengganu,1,18,0.0
2020-04-03,Kuala Lumpur,4,55,11.0
2020-04-03,Labuan,0,0,0.0
2020-04-03,Putrajaya,0,1,1.0
2020-04-04,Johor,1,6,0.0
2020-04-04,Kedah,0,0,10.0
2020-04-04,Kelantan,0,2,39.0
2020-04-04,Melaka,0,2,0.0
2020-04-04,Negeri Sembilan,2,9,4.0
2020-04-04,Pahang,0,24,0.0
2020-04-04,Perak,0,2,5.0
2020-04-04,Perlis,0,0,0.0
2020-04-04,Penang,1,1,0.0
2020-04-04,Sabah,0,10,2.0
2020-04-04,Sarawak,0,7,3.0
2020-04-04,Selangor,9,29,16.0
2020-04-04,Terengganu,0,6,0.0
2020-04-04,Kuala Lumpur,4,50,7.0
2020-04-04,Labuan,0,1,0.0
2020-04-04,Putrajaya,0,1,2.0
2020-04-05,Johor,0,16,49.0
2020-04-05,Kedah,1,1,0.0
2020-04-05,Kelantan,0,2,1.0
2020-04-05,Melaka,1,14,0.0
2020-04-05,Negeri Sembilan,2,12,16.0
2020-04-05,Pahang,5,7,0.0
2020-04-05,Perak,1,6,24.0
2020-04-05,Perlis,0,1,0.0
2020-04-05,Penang,1,2,0.0
2020-04-05,Sabah,0,13,0.0
2020-04-05,Sarawak,0,15,0.0
2020-04-05,Selangor,9,50,0.0
2020-04-05,Terengganu,0,10,0.0
2020-04-05,Kuala Lumpur,1,29,0.0
2020-04-05,Labuan,0,0,0.0
2020-04-05,Putrajaya,0,1,0.0
2020-04-06,Johor,0,30,22.0
2020-04-06,Kedah,0,3,7.0
2020-04-06,Kelantan,1,1,0.0
2020-04-06,Melaka,3,10,0.0
2020-04-06,Negeri Sembilan,4,8,1.0
2020-04-06,Pahang,0,3,0.0
2020-04-06,Perak,1,6,20.0
2020-04-06,Perlis,0,0,0.0
2020-04-06,Penang,0,0,0.0
2020-04-06,Sabah,0,2,35.0
2020-04-06,Sarawak,1,12,9.0
2020-04-06,Selangor,7,27,107.0
2020-04-06,Terengganu,1,6,0.0
2020-04-06,Kuala Lumpur,1,18,32.0
2020-04-06,Labuan,0,1,0.0
2020-04-06,Putrajaya,0,4,3.0
2020-04-07,Johor,0,10,2.0
2020-04-07,Kedah,0,5,0.0
2020-04-07,Kelantan,2,5,0.0
2020-04-07,Melaka,0,4,0.0
2020-04-07,Negeri Sembilan,1,22,0.0
2020-04-07,Pahang,0,5,0.0
2020-04-07,Perak,0,14,0.0
2020-04-07,Perlis,1,4,0.0
2020-04-07,Penang,1,1,0.0
2020-04-07,Sabah,0,1,11.0
2020-04-07,Sarawak,0,15,7.0
2020-04-07,Selangor,8,50,42.0
2020-04-07,Terengganu,0,0,0.0
2020-04-07,Kuala Lumpur,5,31,18.0
2020-04-07,Labuan,0,1,0.0
2020-04-07,Putrajaya,1,2,0.0
2020-04-08,Johor,8,18,13.0
2020-04-08,Kedah,0,1,14.0
2020-04-08,Kelantan,0,0,26.0
2020-04-08,Melaka,0,13,0.0
2020-04-08,Negeri Sembilan,0,9,15.0
2020-04-08,Pahang,0,3,1.0
2020-04-08,Perak,0,4,42.0
2020-04-08,Perlis,0,0,0.0
2020-04-08,Penang,1,6,0.0
2020-04-08,Sabah,0,7,0.0
2020-04-08,Sarawak,0,18,6.0
2020-04-08,Selangor,7,58,19.0
2020-04-08,Terengganu,0,3,0.0
2020-04-08,Kuala Lumpur,4,14,30.0
2020-04-08,Labuan,0,0,0.0
2020-04-08,Putrajaya,0,2,0.0
2020-04-09,Johor,1,7,22.0
2020-04-09,Kedah,0,2,0.0
2020-04-09,Kelantan,0,0,0.0
2020-04-09,Melaka,0,3,0.0
2020-04-09,Negeri Sembilan,0,11,54.0
2020-04-09,Pahang,4,14,0.0
2020-04-09,Perak,0,4,6.0
2020-04-09,Perlis,0,0,0.0
2020-04-09,Penang,0,0,0.0
2020-04-09,Sabah,0,0,27.0
2020-04-09,Sarawak,0,6,9.0
2020-04-09,Selangor,12,39,0.0
2020-04-09,Terengganu,1,6,0.0
2020-04-09,Kuala Lumpur,2,15,3.0
2020-04-09,Labuan,0,0,0.0
2020-04-09,Putrajaya,0,2,0.0
2020-04-10,Johor,10,19,2.0
2020-04-10,Kedah,0,0,0.0
2020-04-10,Kelantan,0,1,0.0
2020-04-10,Melaka,1,14,2.0
2020-04-10,Negeri Sembilan,0,11,12.0
2020-04-10,Pahang,0,4,1.0
2020-04-10,Perak,0,1,15.0
2020-04-10,Perlis,0,0,0.0
2020-04-10,Penang,0,1,0.0
2020-04-10,Sabah,0,2,10.0
2020-04-10,Sarawak,2,15,1.0
2020-04-10,Selangor,4,31,88.0
2020-04-10,Terengganu,0,3,18.0
2020-04-10,Kuala Lumpur,3,14,67.0
2020-04-10,Labuan,0,0,0.0
2020-04-10,Putrajaya,0,2,6.0
2020-04-11,Johor,1,21,43.0
2020-04-11,Kedah,0,0,0.0
2020-04-11,Kelantan,2,2,0.0
2020-04-11,Melaka,0,8,22.0
2020-04-11,Negeri Sembilan,0,17,0.0
2020-04-11,Pahang,0,27,8.0
2020-04-11,Perak,0,1,13.0
2020-04-11,Perlis,0,0,0.0
2020-04-11,Penang,0,5,0.0
2020-04-11,Sabah,1,10,7.0
2020-04-11,Sarawak,0,7,5.0
2020-04-11,Selangor,4,35,29.0
2020-04-11,Terengganu,0,1,0.0
2020-04-11,Kuala Lumpur,2,46,24.0
2020-04-11,Labuan,0,2,9.0
2020-04-11,Putrajaya,0,2,5.0
2020-04-12,Johor,3,14,40.0
2020-04-12,Kedah,0,0,6.0
2020-04-12,Kelantan,0,1,0.0
2020-04-12,Melaka,0,3,3.0
2020-04-12,Negeri Sembilan,0,9,21.0
2020-04-12,Pahang,0,11,7.0
2020-04-12,Perak,0,1,0.0
2020-04-12,Perlis,0,0,0.0
2020-04-12,Penang,0,2,0.0
2020-04-12,Sabah,0,6,0.0
2020-04-12,Sarawak,0,8,0.0
2020-04-12,Selangor,9,53,28.0
2020-04-12,Terengganu,0,0,0.0
2020-04-12,Kuala Lumpur,2,44,7.0
2020-04-12,Labuan,0,0,0.0
2020-04-12,Putrajaya,0,1,1.0
2020-04-13,Johor,1,20,16.0
2020-04-13,Kedah,0,0,0.0
2020-04-13,Kelantan,2,2,0.0
2020-04-13,Melaka,0,0,4.0
2020-04-13,Negeri Sembilan,0,42,0.0
2020-04-13,Pahang,0,0,68.0
2020-04-13,Perak,1,3,6.0
2020-04-13,Perlis,0,0,0.0
2020-04-13,Penang,0,0,0.0
2020-04-13,Sabah,0,14,0.0
2020-04-13,Sarawak,0,6,1.0
2020-04-13,Selangor,0,13,43.0
2020-04-13,Terengganu,0,4,3.0
2020-04-13,Kuala Lumpur,2,28,27.0
2020-04-13,Labuan,0,0,0.0
2020-04-13,Putrajaya,2,2,0.0
2020-04-14,Johor,1,8,34.0
2020-04-14,Kedah,0,0,2.0
2020-04-14,Kelantan,0,0,41.0
2020-04-14,Melaka,0,3,3.0
2020-04-14,Negeri Sembilan,0,2,12.0
2020-04-14,Pahang,0,11,0.0
2020-04-14,Perak,0,3,9.0
2020-04-14,Perlis,0,0,0.0
2020-04-14,Penang,1,3,0.0
2020-04-14,Sabah,0,5,16.0
2020-04-14,Sarawak,0,15,2.0
2020-04-14,Selangor,5,52,30.0
2020-04-14,Terengganu,0,0,1.0
2020-04-14,Kuala Lumpur,5,68,49.0
2020-04-14,Labuan,0,0,0.0
2020-04-14,Putrajaya,0,0,3.0
2020-04-15,Johor,1,14,21.0
2020-04-15,Kedah,1,1,0.0
2020-04-15,Kelantan,0,0,9.0
2020-04-15,Melaka,0,0,0.0
2020-04-15,Negeri Sembilan,0,1,36.0
2020-04-15,Pahang,0,17,5.0
2020-04-15,Perak,0,0,14.0
2020-04-15,Perlis,0,0,0.0
2020-04-15,Penang,0,0,0.0
2020-04-15,Sabah,0,0,5.0
2020-04-15,Sarawak,0,8,0.0
2020-04-15,Selangor,1,18,36.0
2020-04-15,Terengganu,0,0,0.0
2020-04-15,Kuala Lumpur,1,26,39.0
2020-04-15,Labuan,0,0,1.0
2020-04-15,Putrajaya,0,0,3.0
2020-04-16,Johor,0,13,1.0
2020-04-16,Kedah,0,0,6.0
2020-04-16,Kelantan,0,1,0.0
2020-04-16,Melaka,0,0,11.0
2020-04-16,Negeri Sembilan,0,26,8.0
2020-04-16,Pahang,0,8,16.0
2020-04-16,Perak,0,1,10.0
2020-04-16,Perlis,0,0,0.0
2020-04-16,Penang,0,0,0.0
2020-04-16,Sabah,0,3,21.0
2020-04-16,Sarawak,1,16,5.0
2020-04-16,Selangor,2,13,26.0
2020-04-16,Terengganu,0,2,3.0
2020-04-16,Kuala Lumpur,0,26,11.0
2020-04-16,Labuan,0,0,0.0
2020-04-16,Putrajaya,0,1,1.0
2020-04-17,Johor,0,9,0.0
2020-04-17,Kedah,0,0,1.0
2020-04-17,Kelantan,0,0,0.0
2020-04-17,Melaka,0,1,1.0
2020-04-17,Negeri Sembilan,0,13,10.0
2020-04-17,Pahang,0,1,17.0
2020-04-17,Perak,1,1,6.0
2020-04-17,Perlis,0,0,0.0
2020-04-17,Penang,0,0,100.0
2020-04-17,Sabah,0,5,0.0
2020-04-17,Sarawak,1,10,0.0
2020-04-17,Selangor,1,10,47.0
2020-04-17,Terengganu,0,0,1.0
2020-04-17,Kuala Lumpur,3,18,17.0
2020-04-17,Labuan,0,1,0.0
2020-04-17,Putrajaya,0,0,1.0
2020-04-18,Johor,3,16,0.0
2020-04-18,Kedah,0,0,0.0
2020-04-18,Kelantan,0,0,8.0
2020-04-18,Melaka,0,0,3.0
2020-04-18,Negeri Sembilan,0,3,10.0
2020-04-18,Pahang,0,2,11.0
2020-04-18,Perak,0,0,6.0
2020-04-18,Perlis,0,0,0.0
2020-04-18,Penang,0,0,2.0
2020-04-18,Sabah,1,10,22.0
2020-04-18,Sarawak,0,6,2.0
2020-04-18,Selangor,1,2,28.0
2020-04-18,Terengganu,0,1,12.0
2020-04-18,Kuala Lumpur,1,14,29.0
2020-04-18,Labuan,0,0,1.0
2020-04-18,Putrajaya,0,0,1.0
2020-04-19,Johor,1,3,1.0
2020-04-19,Kedah,0,0,5.0
2020-04-19,Kelantan,0,0,0.0
2020-04-19,Melaka,37,37,0.0
2020-04-19,Negeri Sembilan,0,0,5.0
2020-04-19,Pahang,0,5,7.0
2020-04-19,Perak,0,0,0.0
2020-04-19,Perlis,0,0,0.0
2020-04-19,Penang,0,0,1.0
2020-04-19,Sabah,0,3,0.0
2020-04-19,Sarawak,1,5,10.0
